,FileName,Description
4396,043725.jpg,"A middle-aged man with short hair. He is wearing aviator glasses. His nose is straight and somewhat wide. His lips are very thin and around them one can see that the man grows a beard, which is shaved. The man looks very serious."
4397,070852.jpg,"An old woman with a white bob cut and makeup. She has thin eyebrows, droopy features and a smile."
4398,080289.jpg,"A man with short black hair, dark eyes and a small mouth with full lips. He has white teeth."
4399,080289.jpg,A young man with short dark hair and tanned skin. His eyes are small and dark-coloured and his nose is small. His lips are thin and heart-shaped and his upper teeth are visible. A stubble beard is growing on his face.
4400,190513.jpg,"A woman with long, straight, light-brown hair, a thin nose, a strong jawline and high cheekbones. She has thick eyebrows and she is wearing makeup."
4401,089392.jpg,A woman with straight blonde hair and brown roots that are becoming more visible. Her eyes are blue and they are wide open. Her lips are thin and they are slightly parted in a way that her upper teeth are visible. Her face is oval-shaped. She is wearing a pair of earrings.
4402,021138.jpg,"A woman with long, straight, dark-brown hair and a fringe. She has thin, sculpted eyebrows, prominent cheeks, a pointed jaw and a toothy smile."
4403,046691.jpg,A young woman with brown hair and small dark eyes. Her lips are thin and her upper teeth are visible. She is smiling
4404,129127.jpg,"A man with dark hair and eyes, a straight nose and a small mouth."
4405,129127.jpg,A young man with short black hair and small dark eyes. His lips are thin and a stubble is growing around them and along his chin. He seems to be staring at something
4406,104734.jpg,A middle-aged woman with medium-length black hair and a curtain fringe. Her eyes are blue and there is some make-up around her eyes. Her lips are painted in a dark shade of pink and she is smiling
4407,137481.jpg,"A woman with long, straight, black hair, bangs, a small nose, prominent cheeks and light eyes. She has blue eyes and she is wearing makeup. "
4408,137481.jpg,A middle-aged woman with straight dark hair and a curtain fringe. Her eyes are blue and there is black make-up around her eyes. Her nose is small and her lips are thin. Her lips are painted pink and she is smiling. She is wearing a pair of hoop earrings
4409,151054.jpg,A young woman with blonde hair set in an upstyle. She has got a fringe. Her eyes are dark-coloured and there is some make-up around her eyes. Her nose is small and her lips are thin. Her lips are painted red and she is smiling. Her upper teeth are visible. She is wearing a pair of earrings
4410,070207.jpg,A young man with a rocker look. He has got medium-length dark-coloured hair and a fringe parted in the middle of his head. His eyes are big and bright. He has got a beard growing around his lips and he looks very serious.
4411,003150.jpg,A pale young woman with clear blue eyes and light makeup. She has wavy brunette hair and is wearing a large sunhat. 
4412,132453.jpg,A young dark-skinned girl with hair pulled back and small dark-coloured eyes. Her nose is small and her lips are thin. She is smiling and her upper teeth and tongue are visible
4413,040397.jpg,"A young man with a rocker look. He has got long hair combed back. His hair looks messy. His eyebrows are brown, thick and arched. His eyes are light-coloured and he is looking upwards in a serious manner His lips are heart-shaped. "
4414,092890.jpg,A young man with a black afro and full lips. She has a pointed jaw and a wide nose.
4415,079519.jpg,"A pale woman with neatly tied back, dark-brown hair, a large forehead, sculpted eyebrows, prominent cheekbones and a strong jaw."
4416,079519.jpg,"A stern looking woman with a wide forehead, black hair pulled back in a bun exposing large ears."
4417,132897.jpg,"A young man with short, curly hair and a sharp jawline. He has a slightly pointed, upturned nose and full lips."
4418,132897.jpg,"A man with short brown hair, a sharp jawline with a chin dimple, and a small turned up nose."
4419,089684.jpg,A young man wearing a winter hat and a pair of black sunglasses. His nose is small and his lips are thin. A stubble beard is growing on his lips.
4420,092602.jpg,"A woman with long, straight, black hair. She has thing, sculpted eyebrow, full cheeks and she is wearing makeup."
4421,157953.jpg,"A man with long, black and blond hair and a fringe. He has bushy eyebrows, a wide nose and a huge, toothy grin."
4422,157953.jpg,A young man with dark and blonde hair. His eyes are blue and small and his skin seems somewhat red. His lips are thin and his teeth are visible. He is smiling and he seems to be very happy
4423,117987.jpg,"A man with short, blond, spiked up hair and a prominent nose. He has an oval-shaped face and a slight 5 o'clock shadow."
4424,117987.jpg,"A young man with blonde hair styled upwards, small eyes and thin eyebrows. His lips are small and they are parted. The boy is smiling with his upper teeth visible."
4425,200825.jpg,"A man with short, black hair, thick eyebrows and dark skin. His eyes are dark, he has a slightly large nose and he is smiling."
4426,200825.jpg,A young man with short dark hair and thick dark eyebrows. His eyes are dark-coloured and big. His lips are somewhat thick and he has got a wide smile. His upper teeth are slightly visible
4427,181234.jpg,A profile shot of a man with grey hair and a small nose. He has bushy eyebrows.
4428,181234.jpg,A young man with light-coloured hair and big eyes. His nose is small and his lips are thin. His lips are slightly parted
4429,090619.jpg,"A smiling woman with long, straight, ombré hair, going from dark-brown to a lighter shade. She has a thin nose and sculpted eyebrows."
4430,090619.jpg,A lady that has brown hair with blonde ombre tucked behind her ear on one side. She has straight full eyebrows and brown eyes with some black make-up around them. Her make-up look is very natural. She is smiling with her lips parted and her teeth are showing.
4431,036668.jpg,A young woman with dark-coloured hair pulled back. She is frowning and also pouting. Her lips are small and heart-shaped/
4432,142713.jpg,"A woman with long, wet, brunette hair. He has green eyes, full lips and a strong jaw with otherwise soft facial features."
4433,142713.jpg,A young girl with brown hair styled backwards Her eyes are light-coloured and big. Her nose is small and her lips are thin and wide. The girl has a gentle look in her eyes
4434,027239.jpg,A young man with short dark hair. The sides of his head are shaved. He is wearing a pair of black sunglasses. His lips are thin and a stubble beard is growing around them
4435,032128.jpg,"A middle-aged woman with scruffy blonde hair. Her roots are showing and her original hair colour is dark brown. Her eyebrows are drawn and they are arched. The woman has got small eyes, a small nose her lips are thin. They are parted and teeth are showing. She is wearing silver earrings."
4436,081133.jpg,"A young woman with pale skin and orange hair. Her eyes are small, her nose is small and her lips are thin. Her lips are painted red. Her teeth are visible as she is smiling"
4437,067778.jpg,"A young woman with long, straight black hair and sunglasses. She is smiling slightly and has a squarish face."
4438,067778.jpg,A young woman with straight dark hair. She is wearing a pair of sunglasses. Her nose is small and her lips are thin. Her upper teeth are visible. She is smiling. She is wearing a pair of earrings
4439,018908.jpg,"A scowling man with short, brown hair and a big nose. "
4440,084434.jpg,"A man with short, light-brown hair, a wide nose, thin pursed lips and green eyes. He has a prominent chin and a slightly wrinkled face."
4441,084434.jpg,A middle-aged man with light brown hair and blue eyes. Wrinkles can be seen on his face. His nose is somewhatg wide and his lips are thin and pursed.
4442,017774.jpg,"An older woman with long, curly, black hair, full cheeks and a beaming smile. She is wearing makeup and has thick eyebrows."
4443,093754.jpg,"A tanned man with short, brunette hair, a wide nose and a cleft chin. He has large ears and a slight 5 o'clock shadow."
4444,108045.jpg,"A black man with no hair and very faint eyebrows. He has dark brown slanted eyes, a wide nose and very full lips."
4445,166666.jpg,A middle-aged woman with medium-length orange hair. Her eyes are brown and she is wearing a pair of glasses with a thin metal frame. Her lips are thin and her bottom teeth are visible
4446,034986.jpg,A man with short dark hair and patches of white hair. His eyebrows are dark-coloured and thick and his eyes are small and dark-coloured. His lips are thin and wide. He has got a serious look. Hints of a beard can be seen on his upper lip. The man looks like he's thinking.
4447,049517.jpg,"A tanned woman with long, blond hair, dark roots, sculpted eyebrows, and a large, toothy smile with dimples."
